11B170331: Santo Estêvão;179;171;8;- -;- -;,,,,,,,
11B170333: São Pedro de Agostém;140;91;49;- -;- -;,,,,,,,
11B170334: São Vicente;180;180;- -;- -;- -;,,,,,,,
11B170340: Tronco;111;111;- -;- -;- -;,,,,,,,
11B170354: União das freguesias da Madalena e Samaiões;249;249;1;- -;- -;,,,,,,,
11B170355: União das freguesias das Eiras, São Julião de Montenegro e Cela;238;172;66;- -;- -;,,,,,,
11B170356: União das freguesias de Calvão e Soutelinho da Raia;142;141;1;- -;- -;,,,,,,,
11B170357: União das freguesias de Loivos e Póvoa de Agrações;58;56;1;- -;- -;,,,,,,,
11B170358: União das freguesias de Santa Cruz/Trindade e Sanjurge;69;68;1;- -;- -;,,,,,,,
11B170359: União das freguesias de Soutelo e Seara Velha;140;136;4;- -;- -;,,,,,,,
11B170360: União das freguesias de Travancas e Roriz;404;404;- -;- -;- -;,,,,,,,
11B170341: Vale de Anta;65;57;8;- -;- -;,,,,,,,
11B170361: Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);121;115;6;- -;- -;,,,,,
11B170343: Vila Verde da Raia;158;148;10;- -;- -;,,,,,,,
11B170344: Vilar de Nantes;64;64;0;- -;- -;,,,,,,,
11B170345: Vilarelho da Raia;138;73;65;- -;- -;,,,,,,,
11B170347: Vilas Boas;55;51;4;- -;- -;,,,,,,,
11B170349: Vilela do Tâmega;69;38;31;- -;- -;,,,,,,,
11B170348: Vilela Seca;90;90;- -;- -;- -;,,,,,,,
11B1706: Montalegre;2986;2440;543;2;- -;,,,,,,,
11B170601: Cabril;51;51;1;- -;- -;,,,,,,,
11B170603: Cervos;235;235;- -;- -;- -;,,,,,,,
11B170604: Chã;419;419;- -;- -;- -;,,,,,,,
11B170607: Covelo do Gerês;23;0;23;- -;- -;,,,,,,,
11B170609: Ferral;31;1;28;2;- -;,,,,,,,
11B170612: Gralhas;58;22;37;- -;- -;,,,,,,,
11B170616: Morgade;198;198;- -;- -;- -;,,,,,,,
11B170618: Negrões;175;175;- -;- -;- -;,,,,,,,
11B170619: Outeiro;45;1;45;- -;- -;,,,,,,,
11B170623: Pitões das Junias;74;- -;74;- -;- -;,,,,,,,
11B170625: Reigoso;27;27;- -;- -;- -;,,,,,,,
11B170626: Salto;165;70;95;0;- -;,,,,,,,
11B170627: Santo André;98;93;5;- -;- -;,,,,,,,
11B170629: Sarraquinhos;295;293;2;- -;- -;,,,,,,,
11B170631: Solveira;73;72;1;- -;- -;,,,,,,,
11B170632: Tourém;51;- -;51;- -;- -;,,,,,,,
11B170636: União das freguesias de Cambeses do Rio, Donões e Mourilhe;85;85;- -;- -;- -;,,,,,,
11B170637: União das freguesias de Meixedo e Padornelos;162;135;27;- -;- -;,,,,,,,
11B170638: União das freguesias de Montalegre e Padroso;161;161;- -;- -;- -;,,,,,,,
11B170639: União das freguesias de Paradela, Contim e Fiães;41;4;36;- -;- -;,,,,,,
11B170640: União das freguesias de Sezelhe e Covelães;89;0;88;- -;- -;,,,,,,,
11B170641: União das freguesias de Venda Nova e Pondras;14;6;8;- -;- -;,,,,,,,
11B170642: União das freguesias de Viade de Baixo e Fervidelas;185;185;- -;- -;- -;,,,,,,,
11B170643: União das freguesias de Vilar de Perdizes e Meixide;197;174;23;- -;- -;,,,,,,,
11B170635: Vila da Ponte;32;32;- -;- -;- -;,,,,,,,
11B1709: Ribeira de Pena;439;427;12;0;- -;,,,,,,,
11B170901: Alvadia;61;54;7;- -;- -;,,,,,,,
11B170902: Canedo;34;34;- -;- -;- -;,,,,,,,
11B170906: Santa Marinha;20;19;1;- -;- -;,,,,,,,
11B170908: União das freguesias de Cerva e Limões;177;173;4;- -;- -;,,,,,,,
11B170909: União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;147;147;- -;0;- -;,,,,,,,
11B1712: Valpaços;1382;1200;177;5;0;,,,,,,,
11B171201: Água Revés e Crasto;31;31;- -;- -;- -;,,,,,,,
11B171203: Algeriz;51;51;1;- -;- -;,,,,,,,
11B171205: Bouçoães;61;61;- -;- -;- -;,,,,,,,
11B171206: Canaveses;32;32;- -;- -;- -;,,,,,,,
11B171232: Carrazedo de Montenegro e Curros;55;55;1;- -;- -;,,,,,,,
11B171209: Ervões;110;109;1;- -;- -;,,,,,,,
11B171211: Fornos do Pinhal;6;5;1;- -;- -;,,,,,,,
11B171212: Friões;191;190;- -;2;- -;,,,,,,,
11B171233: Lebução, Fiães e Nozelos;102;95;3;4;- -;,,,,,,
11B171215: Padrela e Tazem;20;20;- -;- -;- -;,,,,,,,
11B171216: Possacos;0;0;- -;0;- -;,,,,,,,
11B171217: Rio Torto;60;60;- -;- -;- -;,,,,,,,
11B171219: Santa Maria de Emeres;23;23;- -;- -;- -;,,,,,,,
11B171220: Santa Valha;40;29;12;- -;- -;,,,,,,,
11B171221: Santiago da Ribeira de Alhariz;46;27;20;- -;- -;,,,,,,,
11B171222: São João da Corveira;8;6;2;- -;- -;,,,,,,,
11B171223: São Pedro de Veiga de Lila;22;21;1;- -;- -;,,,,,,,
11B171224: Serapicos;28;28;- -;- -;- -;,,,,,,,
11B171234: Sonim e Barreiros;26;25;1;- -;- -;,,,,,,,
11B171235: Tinhela e Alvarelhos;302;202;100;- -;- -;,,,,,,,
11B171227: Vales;40;40;- -;- -;- -;,,,,,,,
11B171236: Valpaços e Sanfins;29;14;15;- -;0;,,,,,,,
11B171229: Vassal;8;4;5;- -;- -;,,,,,,,
11B171230: Veiga de Lila;25;18;7;- -;- -;,,,,,,,
11B171231: Vilarandelo;63;56;7;- -;- -;,,,,,,,
11B1713: Vila Pouca de Aguiar;1378;1371;6;1;- -;,,,,,,,
11B171302: Alfarela de Jales;51;51;- -;1;- -;,,,,,,,
11B171319: Alvão;159;159;- -;- -;- -;,,,,,,,
11B171303: Bornes de Aguiar;249;248;0;- -;- -;,,,,,,,
11B171304: Bragado;65;65;- -;- -;- -;,,,,,,,
11B171305: Capeludos;67;67;- -;- -;- -;,,,,,,,
11B171317: Sabroso de Aguiar;18;17;1;- -;- -;,,,,,,,
11B171310: Soutelo de Aguiar;123;123;- -;- -;- -;,,,,,,,
11B171311: Telões;209;209;- -;- -;- -;,,,,,,,
11B171312: Tresminas;81;79;2;- -;- -;,,,,,,,
11B171320: União das freguesias de Pensalvos e Parada de Monteiros;34;34;- -;- -;- -;,,,,,,,
11B171313: Valoura;55;55;- -;- -;- -;,,,,,,,
11B171314: Vila Pouca de Aguiar;100;100;- -;- -;- -;,,,,,,,
11B171315: Vreia de Bornes;68;65;3;- -;- -;,,,,,,,
11B171316: Vreia de Jales;100;100;- -;- -;- -;,,,,,,,
11C: Tâmega e Sousa;7401;6977;381;28;14;,,,,,,,
11C1301: Amarante;950;940;11;- -;- -;,,,,,,,
11C130103: Ansiães;11;11;- -;- -;- -;,,,,,,,
11C130107: Candemil;14;14;- -;- -;- -;,,,,,,,
11C130112: Fregim;53;53;- -;- -;- -;,,,,,,,
11C130115: Fridão;8;8;- -;- -;- -;,,,,,,,
11C130117: Gondar;13;13;- -;- -;- -;,,,,,,,
11C130134: Gouveia (São Simão);54;54;- -;- -;- -;,,,,,,,
11C130118: Jazente;10;10;- -;- -;- -;,,,,,,,
11C130119: Lomba;14;14;- -;- -;- -;,,,,,,,
11C130120: Louredo;2;2;- -;- -;- -;,,,,,,,
11C130121: Lufrei;13;13;- -;- -;- -;,,,,,,,
11C130123: Mancelos;148;147;1;- -;- -;,,,,,,,
11C130126: Padronelo;7;7;- -;- -;- -;,,,,,,,
11C130128: Rebordelo;8;8;- -;- -;- -;,,,,,,,
11C130129: Salvador do Monte;20;20;1;- -;- -;,,,,,,,
11C130135: Telões;76;76;- -;- -;- -;,,,,,,,
11C130136: Travanca;92;92;- -;- -;- -;,,,,,,,
11C130141: União das freguesias de Aboadela, Sanche e Várzea;45;45;- -;- -;- -;,,,,,,
11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;31;31;- -;- -;- -;,,,,,
11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de Rei;43;43;- -;- -;- -;,,,,,,
11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina);70;61;9;- -;- -;,,,,,,,
11C130145: União das freguesias de Freixo de Cima e de Baixo;56;56;- -;- -;- -;,,,,,,,
11C130146: União das freguesias de Olo e Canadelo;15;15;- -;- -;- -;,,,,,,,
11C130148: União das freguesias de Vila Garcia, Aboim e Chapa;32;32;- -;- -;- -;,,,,,,
11C130138: Vila Caiz;28;28;- -;- -;- -;,,,,,,,
11C130139: Vila Chã do Marão;22;22;- -;- -;- -;,,,,,,,
11C130147: Vila Meã;64;64;- -;- -;- -;,,,,,,,
11C1302: Baião;420;416;2;1;0;,,,,,,,
11C130204: Frende;0;0;- -;- -;- -;,,,,,,,
11C130205: Gestaçô;14;14;- -;- -;- -;,,,,,,,
11C130206: Gove;53;53;1;- -;- -;,,,,,,,
11C130207: Grilo;26;26;- -;- -;- -;,,,,,,,
11C130208: Loivos do Monte;22;22;- -;- -;- -;,,,,,,,
11C130215: Santa Marinha do Zêzere;14;14;- -;- -;- -;,,,,,,,
11C130221: União das freguesias de Ancede e Ribadouro;15;13;1;1;- -;,,,,,,,
11C130222: União das freguesias de Baião (Santa Leocádia) e Mesquinhata;18;18;- -;- -;- -;,,,,,,,
11C130223: União das freguesias de Campelo e Ovil;132;132;- -;- -;- -;,,,,,,,
11C130224: União das freguesias de Loivos da Ribeira e Tresouras;11;10;1;0;0;,,,,,,,
11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;19;19;- -;- -;- -;,,,,,,,
11C130226: União das freguesias de Teixeira e Teixeiró;60;60;- -;- -;- -;,,,,,,,
11C130219: Valadares;20;20;- -;0;- -;,,,,,,,
11C130220: Viariz;16;16;- -;- -;- -;,,,,,,,
11C0106: Castelo de Paiva;365;358;2;2;3;,,,,,,,
11C010602: Fornos;28;28;- -;- -;- -;,,,,,,,
11C010606: Real;113;113;- -;- -;- -;,,,,,,,
11C010607: Santa Maria de Sardoura;54;49;- -;2;3;,,,,,,,
11C010608: São Martinho de Sardoura;25;25;- -;- -;- -;,,,,,,,
11C010610: União das freguesias de Raiva, Pedorido e Paraíso;90;90;- -;- -;- -;,,,,,,
11C010611: União das freguesias de Sobrado e Bairros;54;52;2;- -;- -;,,,,,,,
11C0305: Celorico de Basto;801;776;23;- -;2;,,,,,,,
11C030501: Agilde;47;46;1;- -;- -;,,,,,,,
11C030502: Arnóia;65;65;- -;- -;- -;,,,,,,,
11C030520: Basto (São Clemente);42;42;- -;- -;- -;,,,,,,,
11C030503: Borba de Montanha;149;136;12;- -;1;,,,,,,,
11C030508: Codeçoso;7;7;- -;- -;- -;,,,,,,,
11C030510: Fervença;32;32;- -;- -;- -;,,,,,,,
11C030515: Moreira do Castelo;14;14;- -;- -;- -;,,,,,,,
11C030517: Rego;71;65;5;- -;1;,,,,,,,
11C030518: Ribas;48;47;1;- -;- -;,,,,,,,
11C030523: União das freguesias de Britelo, Gémeos e Ourilhe;78;77;0;- -;- -;,,,,,,
11C030524: União das freguesias de Caçarilhe e Infesta;64;64;0;- -;- -;,,,,,,,
11C030525: União das freguesias de Canedo de Basto e Corgo;18;18;- -;- -;- -;,,,,,,,
11C030526: União das freguesias de Carvalho e Basto (Santa Tecla);53;53;- -;- -;- -;,,,,,,,
11C030527: União das freguesias de Veade, Gagos e Molares;54;54;- -;- -;- -;,,,,,,
11C030521: Vale de Bouro;59;56;3;- -;- -;,,,,,,,
11C1804: Cinfães;529;527;2;- -;- -;,,,,,,,
11C180403: Cinfães;72;72;- -;- -;- -;,,,,,,,
11C180404: Espadanedo;7;7;- -;- -;- -;,,,,,,,
11C180405: Ferreiros de Tendais;67;66;0;- -;- -;,,,,,,,
11C180406: Fornelos;24;24;- -;- -;- -;,,,,,,,
11C180408: Moimenta;5;5;- -;- -;- -;,,,,,,,
11C180409: Nespereira;113;113;0;- -;- -;,,,,,,,
11C180410: Oliveira do Douro;38;38;- -;- -;- -;,,,,,,,
11C180412: Santiago de Piães;55;54;1;- -;- -;,,,,,,,
11C180413: São Cristóvão de Nogueira;37;37;- -;- -;- -;,,,,,,,
11C180414: Souselo;20;20;- -;- -;- -;,,,,,,,
11C180415: Tarouquela;15;15;- -;- -;- -;,,,,,,,
11C180416: Tendais;29;29;0;- -;- -;,,,,,,,
11C180417: Travanca;26;26;- -;- -;- -;,,,,,,,
11C180418: União das freguesias de Alhões, Bustelo, Gralheira e Ramires;22;22;- -;- -;- -;,,,,,
11C1303: Felgueiras;846;767;80;- -;- -;,,,,,,,
11C130301: Aião;28;28;- -;- -;- -;,,,,,,,
11C130302: Airães;34;34;- -;- -;- -;,,,,,,,
11C130305: Friande;44;44;- -;- -;- -;,,,,,,,
11C130306: Idães;49;49;- -;- -;- -;,,,,,,,
11C130307: Jugueiros;26;26;- -;- -;- -;,,,,,,,
11C130313: Penacova;17;17;- -;- -;- -;,,,,,,,
11C130314: Pinheiro;10;10;- -;- -;- -;,,,,,,,
11C130315: Pombeiro de Ribavizela;37;37;- -;- -;- -;,,,,,,,
11C130317: Refontoura;28;28;- -;- -;- -;,,,,,,,
11C130318: Regilde;26;26;- -;- -;- -;,,,,,,,
11C130319: Revinhade;12;12;- -;- -;- -;,,,,,,,
11C130324: Sendim;31;31;- -;- -;- -;,,,,,,,
11C130334: União das freguesias de Macieira da Lixa e Caramos;50;50;- -;- -;- -;,,,,,,,
11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;179;177;2;- -;- -;,,,,
11C130336: União das freguesias de Pedreira, Rande e Sernande;46;46;- -;- -;- -;,,,,,,
11C130337: União das freguesias de Torrados e Sousa;27;27;- -;- -;- -;,,,,,,,
11C130338: União das freguesias de Unhão e Lordelo;31;30;1;- -;- -;,,,,,,,
11C130339: União das freguesias de Vila Cova da Lixa e Borba de Godim;121;46;75;- -;- -;,,,,,,,
11C130340: União das freguesias de Vila Fria e Vizela (São Jorge);19;19;- -;- -;- -;,,,,,,,
11C130341: União das freguesias de Vila Verde e Santão;32;30;2;- -;- -;,,,,,,,
11C1305: Lousada;949;745;175;24;5;,,,,,,,
11C130502: Aveleda;42;28;14;- -;- -;,,,,,,,
11C130504: Caíde de Rei;78;77;2;- -;- -;,,,,,,,
11C130510: Lodares;95;47;20;23;5;,,,,,,,
11C130512: Macieira;26;25;1;- -;- -;,,,,,,,
11C130513: Meinedo;54;53;2;- -;- -;,,,,,,,
11C130515: Nevogilde;42;38;4;- -;- -;,,,,,,,
11C130524: Sousela;11;7;4;- -;- -;,,,,,,,
11C130525: Torno;67;64;3;- -;- -;,,,,,,,
11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);66;59;7;- -;- -;,,,,,,,
11C130528: União das freguesias de Cristelos, Boim e Ordem;119;116;3;- -;- -;,,,,,,
11C130529: União das freguesias de Figueiras e Covas;16;11;4;2;- -;,,,,,,,
11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão);50;49;1;- -;- -;,,,,,,,
11C130531: União das freguesias de Nespereira e Casais;69;68;1;- -;- -;,,,,,,,
11C130532: União das freguesias de Silvares, Pias, Nogueira e Alvarenga;179;69;110;- -;- -;,,,,,
11C130526: Vilar do Torno e Alentém;35;35;- -;- -;- -;,,,,,,,
11C1307: Marco de Canaveses;561;535;25;- -;1;,,,,,,,
11C130732: Alpendorada, Várzea e Torrão;31;31;- -;- -;- -;,,,,,,
11C130733: Avessadas e Rosém;27;27;- -;- -;- -;,,,,,,,
11C130704: Banho e Carvalhosa;22;21;1;- -;- -;,,,,,,,
11C130734: Bem Viver;19;19;- -;- -;- -;,,,,,,,
11C130705: Constance;11;10;1;- -;- -;,,,,,,,
11C130736: Marco;26;26;- -;- -;- -;,,,,,,,
11C130737: Paredes de Viadores e Manhuncelos;35;29;6;- -;- -;,,,,,,,
11C130738: Penha Longa e Paços de Gaiolo;55;55;0;- -;- -;,,,,,,,
11C130739: Sande e São Lourenço do Douro;17;17;- -;- -;- -;,,,,,,,
11C130735: Santo Isidoro e Livração;20;20;- -;- -;- -;,,,,,,,
11C130722: Soalhães;81;71;9;- -;1;,,,,,,,
11C130723: Sobretâmega;6;6;- -;- -;- -;,,,,,,,
11C130724: Tabuado;19;19;- -;- -;- -;,,,,,,,
11C130740: Várzea, Aliviada e Folhada;109;101;8;- -;- -;,,,,,,
11C130741: Vila Boa de Quires e Maureles;41;41;0;- -;- -;,,,,,,,
11C130730: Vila Boa do Bispo;42;42;- -;- -;- -;,,,,,,,
11C1309: Paços de Ferreira;594;593;1;- -;- -;,,,,,,,
11C130902: Carvalhosa;66;66;- -;- -;- -;,,,,,,,
11C130904: Eiriz;65;65;- -;- -;- -;,,,,,,,
11C130905: Ferreira;60;60;- -;- -;- -;,,,,,,,
11C130906: Figueiró;45;45;- -;- -;- -;,,,,,,,
11C130917: Frazão Arreigada;43;43;- -;- -;- -;,,,,,,,
11C130908: Freamunde;20;20;- -;- -;- -;,,,,,,,
11C130910: Meixomil;29;29;- -;- -;- -;,,,,,,,
11C130918: Paços de Ferreira;29;29;- -;- -;- -;,,,,,,,
11C130913: Penamaior;53;53;- -;- -;- -;,,,,,,,
11C130914: Raimonda;29;29;- -;- -;- -;,,,,,,,
11C130919: Sanfins Lamoso Codessos;124;123;1;- -;- -;,,,,,,,
11C130916: Seroa;30;30;- -;- -;- -;,,,,,,,
11C1311: Penafiel;1016;980;34;1;2;,,,,,,,
11C131101: Abragão;62;61;2;- -;- -;,,,,,,,
11C131102: Boelhe;12;12;- -;- -;- -;,,,,,,,
11C131103: Bustelo;82;81;0;- -;- -;,,,,,,,
11C131104: Cabeça Santa;14;11;4;- -;- -;,,,,,,,
11C131105: Canelas;19;19;- -;- -;- -;,,,,,,,
11C131106: Capela;24;24;- -;- -;- -;,,,,,,,
11C131107: Castelões;25;25;- -;- -;- -;,,,,,,,
11C131108: Croca;39;39;- -;- -;- -;,,,,,,,
11C131109: Duas Igrejas;47;47;- -;- -;- -;,,,,,,,
11C131110: Eja;4;4;- -;- -;- -;,,,,,,,
11C131112: Fonte Arcada;34;34;- -;- -;- -;,,,,,,,
11C131113: Galegos;34;33;- -;- -;0;,,,,,,,
11C131141: Guilhufe e Urrô;41;41;- -;- -;- -;,,,,,,,
11C131115: Irivo;26;26;- -;- -;- -;,,,,,,,
11C131142: Lagares e Figueira;103;97;7;- -;- -;,,,,,,,
11C131140: Luzim e Vila Cova;28;27;- -;1;1;,,,,,,,
11C131121: Oldrões;20;16;4;- -;- -;,,,,,,,
11C131122: Paço de Sousa;110;107;3;- -;1;,,,,,,,
11C131139: Penafiel;113;111;1;- -;1;,,,,,,,
11C131125: Perozelo;16;16;- -;- -;- -;,,,,,,,
11C131128: Rans;46;43;3;- -;- -;,,,,,,,
11C131132: Recezinhos (São Mamede);10;10;- -;- -;- -;,,,,,,,
11C131133: Recezinhos (São Martinho);28;28;- -;- -;- -;,,,,,,,
11C131129: Rio de Moinhos;17;17;- -;- -;- -;,,,,,,,
11C131138: Rio Mau;- -;- -;- -;- -;- -;,,,,,,,
11C131134: Sebolido;2;2;- -;- -;- -;,,,,,,,
11C131143: Termas de São Vicente;48;38;10;- -;- -;,,,,,,,
11C131136: Valpedre;12;12;- -;- -;- -;,,,,,,,
11C1813: Resende;369;341;27;0;1;,,,,,,,
11C181302: Barrô;2;2;- -;- -;- -;,,,,,,,
11C181303: Cárquere;45;45;- -;- -;- -;,,,,,,,
11C181310: Paus;31;31;- -;- -;- -;,,,,,,,
11C181311: Resende;65;53;11;- -;1;,,,,,,,
11C181312: São Cipriano;36;36;- -;- -;- -;,,,,,,,
11C181313: São João de Fontoura;10;10;- -;- -;- -;,,,,,,,
11C181314: São Martinho de Mouros;21;20;1;- -;- -;,,,,,,,
11C181316: União das freguesias de Anreade e São Romão de Aregos;37;24;13;0;- -;,,,,,,,
11C181317: União das freguesias de Felgueiras e Feirão;61;59;2;- -;- -;,,,,,,,
11C181318: União das freguesias de Freigil e Miomães;31;31;- -;- -;- -;,,,,,,,
11C181319: União das freguesias de Ovadas e Panchorra;31;31;- -;- -;- -;,,,,,,,
11D: Douro;5312;4120;1176;8;7;,,,,,,,
11D1701: Alijó;163;104;59;- -;- -;,,,,,,,
11D170101: Alijó;6;1;4;- -;- -;,,,,,,,
11D170107: Favaios;1;1;- -;- -;- -;,,,,,,,
11D170108: Pegarinhos;1;1;- -;- -;- -;,,,,,,,
11D170109: Pinhão;- -;- -;- -;- -;- -;,,,,,,,
11D170112: Sanfins do Douro;3;3;- -;- -;- -;,,,,,,,
11D170113: Santa Eugénia;0;0;- -;- -;- -;,,,,,,,
11D170114: São Mamede de Ribatua;2;2;- -;- -;- -;,,,,,,,
11D170120: União das freguesias de Carlão e Amieiro;7;7;- -;- -;- -;,,,,,,,
11D170121: União das freguesias de Castedo e Cotas;1;1;0;- -;- -;,,,,,,,
11D170122: União das freguesias de Pópulo e Ribalonga;16;16;- -;- -;- -;,,,,,,,
11D170123: União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;- -;- -;- -;- -;- -;,,,,,,
11D170116: Vila Chã;11;8;3;- -;- -;,,,,,,,
11D170117: Vila Verde;111;60;51;- -;- -;,,,,,,,
11D170118: Vilar de Maçada;4;4;0;- -;- -;,,,,,,,
11D1801: Armamar;19;19;0;- -;- -;,,,,,,,
11D180101: Aldeias;1;1;- -;- -;- -;,,,,,,,
11D180120: Armamar;1;1;- -;- -;- -;,,,,,,,
11D180104: Cimbres;3;3;- -;- -;- -;,,,,,,,
11D180106: Folgosa;- -;- -;- -;- -;- -;,,,,,,,
11D180107: Fontelo;9;9;- -;- -;- -;,,,,,,,
11D180109: Queimada;0;0;- -;- -;- -;,,,,,,,
11D180110: Queimadela;- -;- -;- -;- -;- -;,,,,,,,
11D180111: Santa Cruz;- -;- -;- -;- -;- -;,,,,,,,
11D180114: São Cosmado;0;0;0;- -;- -;,,,,,,,
11D180115: São Martinho das Chãs;1;1;- -;- -;- -;,,,,,,,
11D180121: União das freguesias de Aricera e Goujoim;1;1;- -;- -;- -;,,,,,,,
11D180122: União das freguesias de São Romão e Santiago;1;1;- -;- -;- -;,,,,,,,
11D180123: União das freguesias de Vila Seca e Santo Adrião;2;2;- -;- -;- -;,,,,,,,
11D180118: Vacalar;- -;- -;- -;- -;- -;,,,,,,,
11D0403: Carrazeda de Ansiães;303;279;22;- -;2;,,,,,,,
11D040304: Carrazeda de Ansiães;68;61;7;- -;- -;,,,,,,,
11D040306: Fonte Longa;52;52;- -;- -;- -;,,,,,,,
11D040308: Linhares;7;5;0;- -;2;,,,,,,,
11D040309: Marzagão;29;29;- -;- -;- -;,,,,,,,
11D040311: Parambos;9;9;- -;- -;- -;,,,,,,,
11D040312: Pereiros;1;1;- -;- -;- -;,,,,,,,
11D040313: Pinhal do Norte;2;2;1;- -;- -;,,,,,,,
11D040314: Pombal;1;1;- -;- -;- -;,,,,,,,
11D040316: Seixo de Ansiães;17;17;- -;- -;- -;,,,,,,,
11D040320: União das freguesias de Amedo e Zedes;24;21;3;- -;- -;,,,,,,,
11D040321: União das freguesias de Belver e Mogo de Malta;48;40;8;- -;- -;,,,,,,,
11D040322: União das freguesias de Castanheiro do Norte e Ribalonga;1;1;- -;- -;- -;,,,,,,,
11D040323: União das freguesias de Lavandeira, Beira Grande e Selores;23;22;0;- -;- -;,,,,,,
11D040318: Vilarinho da Castanheira;20;17;3;- -;- -;,,,,,,,
11D0404: Freixo de Espada à Cinta;784;717;63;- -;4;,,,,,,,
11D040404: Ligares;12;- -;12;- -;- -;,,,,,,,
11D040406: Poiares;9;4;5;- -;- -;,,,,,,,
11D040407: União das freguesias de Freixo de Espada à Cinta e Mazouco;248;238;10;- -;- -;,,,,,,,
11D040408: União das freguesias de Lagoaça e Fornos;515;475;37;- -;4;,,,,,,,
11D1805: Lamego;269;248;21;- -;- -;,,,,,,,
11D180502: Avões;6;6;- -;- -;- -;,,,,,,,
11D180504: Britiande;6;6;- -;- -;- -;,,,,,,,
11D180505: Cambres;14;14;0;- -;- -;,,,,,,,
11D180507: Ferreirim;19;19;- -;- -;- -;,,,,,,,
11D180508: Ferreiros de Avões;2;2;- -;- -;- -;,,,,,,,
11D180509: Figueira;4;3;0;- -;- -;,,,,,,,
11D180510: Lalim;18;18;- -;- -;- -;,,,,,,,
11D180525: Lamego (Almacave e Sé);16;14;2;- -;- -;,,,,,,,
11D180511: Lazarim;12;12;0;- -;- -;,,,,,,,
11D180516: Penajóia;1;1;- -;- -;- -;,,,,,,,
11D180517: Penude;29;29;- -;- -;- -;,,,,,,,
11D180519: Samodães;1;0;0;- -;- -;,,,,,,,
11D180520: Sande;- -;- -;- -;- -;- -;,,,,,,,
11D180526: União das freguesias de Bigorne, Magueija e Pretarouca;83;64;19;- -;- -;,,,,,,
11D180527: União das freguesias de Cepões, Meijinhos e Melcões;17;17;- -;- -;- -;,,,,,,
11D180528: União das freguesias de Parada do Bispo e Valdigem;- -;- -;- -;- -;- -;,,,,,,,
11D180523: Várzea de Abrunhais;3;3;- -;- -;- -;,,,,,,,
11D180524: Vila Nova de Souto d'El-Rei;39;39;- -;- -;- -;,,,,,,,
11D1704: Mesão Frio;4;1;3;- -;- -;,,,,,,,
11D170401: Barqueiros;- -;- -;- -;- -;- -;,,,,,,,
11D170402: Cidadelhe;- -;- -;- -;- -;- -;,,,,,,,
11D170408: Mesão Frio (Santo André);4;1;3;- -;- -;,,,,,,,
11D170403: Oliveira;- -;- -;- -;- -;- -;,,,,,,,
11D170407: Vila Marim;0;0;- -;- -;- -;,,,,,,,
11D1807: Moimenta da Beira;722;518;205;- -;- -;,,,,,,,
11D180702: Alvite;284;259;25;- -;- -;,,,,,,,
11D180703: Arcozelos;30;30;- -;- -;- -;,,,,,,,
11D180705: Baldos;12;12;- -;- -;- -;,,,,,,,
11D180706: Cabaços;5;2;4;- -;- -;,,,,,,,
11D180707: Caria;33;0;33;- -;- -;,,,,,,,
11D180708: Castelo;26;19;8;- -;- -;,,,,,,,
11D180709: Leomil;130;115;15;- -;- -;,,,,,,,
11D180710: Moimenta da Beira;15;15;- -;- -;- -;,,,,,,,
11D180713: Passô;3;1;3;- -;- -;,,,,,,,
11D180716: Vila da Rua;47;12;34;- -;- -;,,,,,,,
11D180717: Sarzedo;8;- -;8;- -;- -;,,,,,,,
11D180719: Sever;4;4;- -;- -;- -;,,,,,,,
11D180721: União das freguesias de Paradinha e Nagosa;4;- -;4;- -;- -;,,,,,,,
11D180722: União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz;40;4;36;- -;- -;,,,,,,
11D180723: União das freguesias de Peva e Segões;64;28;35;- -;- -;,,,,,,,
11D180720: Vilar;18;18;- -;- -;- -;,,,,,,,
11D1707: Murça;197;147;50;- -;- -;,,,,,,,
11D170701: Candedo;3;2;1;- -;- -;,,,,,,,
11D170703: Fiolhoso;4;3;1;- -;- -;,,,,,,,
11D170704: Jou;125;94;30;- -;- -;,,,,,,,
11D170705: Murça;5;- -;5;- -;- -;,,,,,,,
11D170710: União das freguesias de Carva e Vilares;14;14;- -;- -;- -;,,,,,,,
11D170711: União das freguesias de Noura e Palheiros;5;4;2;- -;- -;,,,,,,,
11D170708: Valongo de Milhais;42;30;12;- -;- -;,,,,,,,
11D1812: Penedono;313;99;215;- -;- -;,,,,,,,
11D181202: Beselga;32;7;25;- -;- -;,,,,,,,
11D181203: Castainço;28;- -;28;- -;- -;,,,,,,,
11D181207: Penela da Beira;14;14;- -;- -;- -;,,,,,,,
11D181208: Póvoa de Penela;7;1;6;- -;- -;,,,,,,,
11D181209: Souto;31;12;19;- -;- -;,,,,,,,
